#
# MD time (ps), CV, handle_position, spring_constant, work
#
      0.0000       3.46634796       1.34949459       3.46630000       1.34950000     600.00000000     600.00000000       0.00000000
      0.0200       3.38182523       1.37305128       3.44363700       1.35600500     600.00000000     600.00000000       0.08264930
      0.0400       3.42389801       1.34776244       3.42097400       1.36251000     600.00000000     600.00000000       0.28874649
      0.0600       3.43652556       1.35936311       3.39831100       1.36901500     600.00000000     600.00000000       0.31829563
      0.0800       3.29330322       1.38772705       3.37564800       1.37552000     600.00000000     600.00000000       0.42858383
      0.1000       3.38015842       1.37721495       3.35298500       1.38202500     600.00000000     600.00000000       0.55870075
      0.1200       3.34866638       1.39476320       3.33032200       1.38853000     600.00000000     600.00000000       0.41641744
      0.1400       3.28438330       1.36564686       3.30765900       1.39503500     600.00000000     600.00000000       1.27574782
      0.1600       3.32253695       1.41984007       3.28499600       1.40154000     600.00000000     600.00000000       1.15839150
      0.1800       3.21469167       1.43673201       3.26233300       1.40804500     600.00000000     600.00000000       0.66823813
      0.2000       3.25935229       1.41150679       3.23967000       1.41455000     600.00000000     600.00000000       1.14356398
      0.2200       3.25294092       1.33412681       3.21700700       1.42105500     600.00000000     600.00000000       1.39453740
      0.2400       3.17244281       1.36543996       3.19434400       1.42756000     600.00000000     600.00000000       1.41484818
      0.2600       3.10869100       1.38678463       3.17168100       1.43406500     600.00000000     600.00000000       1.60545654
      0.2800       3.19035082       1.41243003       3.14901800       1.44057000     600.00000000     600.00000000       1.85348188
      0.3000       3.11639130       1.41879591       3.12635500       1.44707500     600.00000000     600.00000000       1.82111826
      0.3200       3.10746351       1.46902036       3.10369200       1.45358000     600.00000000     600.00000000       2.14301691
      0.3400       3.11061157       1.43005857       3.08102900       1.46008500     600.00000000     600.00000000       2.22947036
      0.3600       3.03078010       1.41054374       3.05836600       1.46659000     600.00000000     600.00000000       2.58659701
      0.3800       3.03689444       1.34524413       3.03570300       1.47309500     600.00000000     600.00000000       2.91413394
      0.4000       3.03369434       1.40297821       3.01304000       1.47960000     600.00000000     600.00000000       3.22952824
      0.4200       2.95593862       1.48523852       2.99037700       1.48610500     600.00000000     600.00000000       3.51872983
      0.4400       3.05769473       1.43313456       2.96771400       1.49261000     600.00000000     600.00000000       3.95260213
      0.4600       2.98104321       1.40913940       2.94505100       1.49911500     600.00000000     600.00000000       4.26333866
      0.4800       2.88781734       1.40479678       2.92238800       1.50562000     600.00000000     600.00000000       5.04377882
