#
# MD time (ps), CV, handle_position, spring_constant, work
#
      0.0000       3.47881215       1.33051125       3.47880000       1.33050000     600.00000000     600.00000000       0.00000000
      0.0200       3.42404817       1.31507560       3.45601200       1.33719500     600.00000000     600.00000000       0.15770116
      0.0400       3.43933647       1.31865004       3.43322400       1.34389000     600.00000000     600.00000000       0.18128340
      0.0600       3.40401783       1.32969681       3.41043600       1.35058500     600.00000000     600.00000000       0.12658184
      0.0800       3.34728785       1.35105322       3.38764800       1.35728000     600.00000000     600.00000000       0.06566025
      0.1000       3.36299461       1.37194802       3.36486000       1.36397500     600.00000000     600.00000000      -0.30683313
      0.1200       3.34424353       1.38551924       3.34207200       1.37067000     600.00000000     600.00000000      -0.40333470
      0.1400       3.32589339       1.36793829       3.31928400       1.37736500     600.00000000     600.00000000       0.04344066
      0.1600       3.31068011       1.38319926       3.29649600       1.38406000     600.00000000     600.00000000      -0.04795337
      0.1800       3.23649109       1.39831697       3.27370800       1.39075500     600.00000000     600.00000000      -0.22621299
      0.2000       3.27410330       1.37561198       3.25092000       1.39745000     600.00000000     600.00000000      -0.06075178
      0.2200       3.22176720       1.35579602       3.22813200       1.40414500     600.00000000     600.00000000      -0.11663418
      0.2400       3.18590123       1.38028132       3.20534400       1.41084000     600.00000000     600.00000000      -0.11059437
      0.2600       3.20845023       1.37204489       3.18255600       1.41753500     600.00000000     600.00000000       0.25874589
      0.2800       3.16060191       1.40269919       3.15976800       1.42423000     600.00000000     600.00000000       0.37848945
      0.3000       3.09730708       1.42281514       3.13698000       1.43092500     600.00000000     600.00000000       0.42889823
      0.3200       3.17012208       1.41882089       3.11419200       1.43762000     600.00000000     600.00000000       0.86648789
      0.3400       3.07787873       1.40924547       3.09140400       1.44431500     600.00000000     600.00000000       0.65667889
      0.3600       3.06141156       1.38415410       3.06861600       1.45101000     600.00000000     600.00000000       1.37251788
      0.3800       3.09652754       1.33364329       3.04582800       1.45770500     600.00000000     600.00000000       1.79672094
      0.4000       3.00137737       1.38407988       3.02304000       1.46440000     600.00000000     600.00000000       1.95717472
      0.4200       2.98284170       1.47946335       3.00025200       1.47109500     600.00000000     600.00000000       2.40057335
      0.4400       3.09159040       1.48413876       2.97746400       1.47779000     600.00000000     600.00000000       3.02396834
      0.4600       2.93807213       1.42300760       2.95467600       1.48448500     600.00000000     600.00000000       3.17379114
      0.4800       2.90067976       1.39520001       2.93188800       1.49118000     600.00000000     600.00000000       3.55382489
      0.5000       2.99158842       1.40732385       2.90910000       1.49787500     600.00000000     600.00000000       3.74169297
      0.5200       2.87904220       1.43588809       2.88631200       1.50457000     600.00000000     600.00000000       4.39417315
      0.5400       2.80826171       1.42612191       2.86352400       1.51126500     600.00000000     600.00000000       4.94395519
      0.5600       2.87975622       1.46581531       2.84073600       1.51796000     600.00000000     600.00000000       4.91630953
      0.5800       2.83808491       1.48097232       2.81794800       1.52465500     600.00000000     600.00000000       5.18057234
      0.6000       2.78338120       1.39593725       2.79516000       1.53135000     600.00000000     600.00000000       6.02866563
      0.6200       2.79751590       1.43649099       2.77237200       1.53804500     600.00000000     600.00000000       6.36444597
      0.6400       2.74220281       1.52958522       2.74958400       1.54474000     600.00000000     600.00000000       6.45840155
      0.6600       2.76544217       1.50457608       2.72679600       1.55143500     600.00000000     600.00000000       7.18275748
      0.6800       2.72088388       1.49410050       2.70400800       1.55813000     600.00000000     600.00000000       7.66586891
      0.7000       2.64358238       1.45189350       2.68122000       1.56482500     600.00000000     600.00000000       7.82443186
      0.7200       2.68550176       1.54452723       2.65843200       1.57152000     600.00000000     600.00000000       8.33518009
      0.7400       2.69619222       1.52947931       2.63564400       1.57821500     600.00000000     600.00000000       8.80922121
      0.7600       2.61816090       1.51111250       2.61285600       1.58491000     600.00000000     600.00000000       9.21251975
      0.7800       2.57717992       1.45647107       2.59006800       1.59160500     600.00000000     600.00000000       9.85452019
      0.8000       2.60521094       1.54110390       2.56728000       1.59830000     600.00000000     600.00000000      10.60561021
      0.8200       2.57346982       1.49889278       2.54449200       1.60499500     600.00000000     600.00000000      11.06971515
      0.8400       2.55242620       1.54879569       2.52170400       1.61169000     600.00000000     600.00000000      11.72543714
      0.8600       2.55161976       1.51894389       2.49891600       1.61838500     600.00000000     600.00000000      12.54538005
      0.8800       2.46952192       1.55053417       2.47612800       1.62508000     600.00000000     600.00000000      13.02264189
      0.9000       2.43981256       1.56545977       2.45334000       1.63177500     600.00000000     600.00000000      13.37681815
      0.9200       2.44860970       1.57964648       2.43055200       1.63847000     600.00000000     600.00000000      13.58003253
      0.9400       2.40066094       1.57583358       2.40776400       1.64516500     600.00000000     600.00000000      13.91600620
      0.9600       2.37116518       1.60928180       2.38497600       1.65186000     600.00000000     600.00000000      14.01773180
      0.9800       2.35809944       1.55936629       2.36218800       1.65855500     600.00000000     600.00000000      14.39482472
      1.0000       2.35089381       1.59492990       2.33940000       1.66525000     600.00000000     600.00000000      14.51634116
      1.0200       2.31160424       1.64151705       2.31661200       1.67194500     600.00000000     600.00000000      14.88422609
      1.0400       2.31101075       1.58826734       2.29382400       1.67864000     600.00000000     600.00000000      15.15058627
      1.0600       2.27654595       1.62410004       2.27103600       1.68533500     600.00000000     600.00000000      15.56896660
      1.0800       2.26781773       1.65266122       2.24824800       1.69203000     600.00000000     600.00000000      16.27640528
      1.1000       2.21828986       1.60703619       2.22546000       1.69872500     600.00000000     600.00000000      16.36622391
      1.1200       2.21750700       1.63860727       2.20267200       1.70542000     600.00000000     600.00000000      16.78907811
      1.1400       2.22052365       1.62636070       2.17988400       1.71211500     600.00000000     600.00000000      17.55336421
      1.1600       2.15410643       1.65435761       2.15709600       1.71881000     600.00000000     600.00000000      17.88240246
      1.1800       2.16051024       1.65167129       2.13430800       1.72550500     600.00000000     600.00000000      18.79222399
      1.2000       2.16602544       1.66772217       2.11152000       1.73220000     600.00000000     600.00000000      19.16095329
      1.2200       2.07808781       1.69655065       2.08873200       1.73889500     600.00000000     600.00000000      19.69822518
      1.2400       2.09788518       1.66696726       2.06594400       1.74559000     600.00000000     600.00000000      20.09115383
      1.2600       2.05458962       1.68219278       2.04315600       1.75228500     600.00000000     600.00000000      20.56468941
      1.2800       2.00257807       1.73971599       2.02036800       1.75898000     600.00000000     600.00000000      20.71216213
      1.3000       2.03659323       1.72187931       1.99758000       1.76567500     600.00000000     600.00000000      20.94124242
      1.3200       1.98954109       1.71560444       1.97479200       1.77237000     600.00000000     600.00000000      21.63561050
      1.3400       1.96254583       1.68969219       1.95200400       1.77906500     600.00000000     600.00000000      21.87833943
      1.3600       1.93777712       1.76824259       1.92921600       1.78576000     600.00000000     600.00000000      21.94386050
      1.3800       1.90553772       1.74698709       1.90642800       1.79245500     600.00000000     600.00000000      23.03697948
      1.4000       1.93693478       1.72588101       1.88364000       1.79915000     600.00000000     600.00000000      22.95797147
      1.4200       1.84580765       1.77888199       1.86085200       1.80584500     600.00000000     600.00000000      23.35315555
      1.4400       1.85655349       1.79827170       1.83806400       1.81254000     600.00000000     600.00000000      24.02380727
      1.4600       1.83432349       1.70666610       1.81527600       1.81923500     600.00000000     600.00000000      24.32454118
      1.4800       1.80189606       1.79036108       1.79248800       1.82593000     600.00000000     600.00000000      24.55936753
      1.5000       1.78770266       1.82044015       1.76970000       1.83262500     600.00000000     600.00000000      24.99341403
