#
# MD time (ps), CV, handle_position, spring_constant, work
#
      0.0000       3.64739669       1.38178139       3.64740000       1.38180000     600.00000000     600.00000000       0.00000000
      0.0200       3.57515488       1.38906140       3.62292600       1.38798200     600.00000000     600.00000000       0.36374720
      0.0400       3.62479900       1.38831439       3.59845200       1.39416400     600.00000000     600.00000000       0.54316823
      0.0600       3.61756023       1.36821849       3.57397800       1.40034600     600.00000000     600.00000000       0.43256512
      0.0800       3.47818714       1.43490564       3.54950400       1.40652800     600.00000000     600.00000000       0.68422838
      0.1000       3.55689115       1.40197417       3.52503000       1.41271000     600.00000000     600.00000000       0.69524314
      0.1200       3.53577984       1.39813544       3.50055600       1.41889200     600.00000000     600.00000000       0.64437673
      0.1400       3.46032199       1.35721148       3.47608200       1.42507400     600.00000000     600.00000000       1.62698106
      0.1600       3.49089776       1.42059788       3.45160800       1.43125600     600.00000000     600.00000000       1.61310327
      0.1800       3.41454555       1.45300210       3.42713400       1.43743800     600.00000000     600.00000000       1.13830080
      0.2000       3.38256945       1.41103718       3.40266000       1.44362000     600.00000000     600.00000000       1.46470612
      0.2200       3.40007132       1.37749920       3.37818600       1.44980200     600.00000000     600.00000000       1.96250909
      0.2400       3.34995349       1.41733015       3.35371200       1.45598400     600.00000000     600.00000000       1.62801455
      0.2600       3.27565460       1.44213366       3.32923800       1.46216600     600.00000000     600.00000000       1.69598503
      0.2800       3.34457603       1.43041138       3.30476400       1.46834800     600.00000000     600.00000000       2.11974000
      0.3000       3.29110567       1.41626880       3.28029000       1.47453000     600.00000000     600.00000000       2.13302068
      0.3200       3.18590027       1.39553363       3.25581600       1.48071200     600.00000000     600.00000000       2.36732664
      0.3400       3.23352967       1.38443600       3.23134200       1.48689400     600.00000000     600.00000000       2.39137430
      0.3600       3.21888403       1.42440653       3.20686800       1.49307600     600.00000000     600.00000000       2.41773899
      0.3800       3.18391744       1.42019078       3.18239400       1.49925800     600.00000000     600.00000000       3.11977373
      0.4000       3.16514423       1.43541564       3.15792000       1.50544000     600.00000000     600.00000000       3.52829531
      0.4200       3.10092950       1.48600316       3.13344600       1.51162200     600.00000000     600.00000000       3.40946075
      0.4400       3.11775231       1.44778586       3.10897200       1.51780400     600.00000000     600.00000000       3.40143786
      0.4600       3.10772500       1.39015910       3.08449800       1.52398600     600.00000000     600.00000000       3.94415260
      0.4800       3.00902540       1.48779890       3.06002400       1.53016800     600.00000000     600.00000000       4.36662908
      0.5000       3.05290635       1.49158567       3.03555000       1.53635000     600.00000000     600.00000000       4.45514159
      0.5200       3.03823984       1.41861074       3.01107600       1.54253200     600.00000000     600.00000000       4.59932120
      0.5400       2.92976082       1.46805290       2.98660200       1.54871400     600.00000000     600.00000000       5.36013532
      0.5600       2.98676926       1.47299689       2.96212800       1.55489600     600.00000000     600.00000000       5.52273327
      0.5800       2.95250340       1.47861323       2.93765400       1.56107800     600.00000000     600.00000000       5.30150205
      0.6000       2.87406576       1.46154119       2.91318000       1.56726000     600.00000000     600.00000000       6.00067747
      0.6200       2.93367570       1.53437779       2.88870600       1.57344200     600.00000000     600.00000000       6.60872046
      0.6400       2.87863659       1.50070072       2.86423200       1.57962400     600.00000000     600.00000000       6.68330756
      0.6600       2.78343020       1.50179659       2.83975800       1.58580600     600.00000000     600.00000000       6.94421910
      0.6800       2.83269692       1.52401110       2.81528400       1.59198800     600.00000000     600.00000000       7.35400427
      0.7000       2.80689290       1.52793787       2.79081000       1.59817000     600.00000000     600.00000000       7.52783340
      0.7200       2.72343174       1.52048271       2.76633600       1.60435200     600.00000000     600.00000000       7.72986268
      0.7400       2.74215394       1.54273523       2.74186200       1.61053400     600.00000000     600.00000000       8.02892924
      0.7600       2.75773063       1.53145883       2.71738800       1.61671600     600.00000000     600.00000000       8.23676935
      0.7800       2.64474316       1.52575218       2.69291400       1.62289800     600.00000000     600.00000000       8.94031044
      0.8000       2.70733137       1.50361009       2.66844000       1.62908000     600.00000000     600.00000000       9.30823935
      0.8200       2.67129522       1.59578443       2.64396600       1.63526200     600.00000000     600.00000000       9.71759895
      0.8400       2.59393906       1.50062488       2.61949200       1.64144400     600.00000000     600.00000000      10.36685702
      0.8600       2.59990696       1.58572553       2.59501800       1.64762600     600.00000000     600.00000000      10.73247294
