#
# MD time (ps), CV, handle_position, spring_constant, work
#
      0.0000       3.05714393       1.36204129       3.05710000       1.36200000     600.00000000     600.00000000       0.00000000
      0.0200       3.00096407       1.34355867       3.03852900       1.36838000     600.00000000     600.00000000       0.28761460
      0.0400       3.03909764       1.34899616       3.01995800       1.37476000     600.00000000     600.00000000       0.47227158
      0.0600       3.02393151       1.33434412       3.00138700       1.38114000     600.00000000     600.00000000       0.16691519
      0.0800       2.93452830       1.37325678       2.98281600       1.38752000     600.00000000     600.00000000       0.42304367
      0.1000       2.98422506       1.38932547       2.96424500       1.39390000     600.00000000     600.00000000       0.81032579
      0.1200       2.95411299       1.43765236       2.94567400       1.40028000     600.00000000     600.00000000       0.48927214
      0.1400       2.91711298       1.41482595       2.92710300       1.40666000     600.00000000     600.00000000       0.90632660
      0.1600       2.92581045       1.41816683       2.90853200       1.41304000     600.00000000     600.00000000       1.25257361
      0.1800       2.89035848       1.43609563       2.88996100       1.41942000     600.00000000     600.00000000       0.91895776
      0.2000       2.86313830       1.37510980       2.87139000       1.42580000     600.00000000     600.00000000       1.08065547
      0.2200       2.86635207       1.33264447       2.85281900       1.43218000     600.00000000     600.00000000       1.64996005
      0.2400       2.84941464       1.35897445       2.83424800       1.43856000     600.00000000     600.00000000       1.41987785
      0.2600       2.76224193       1.41872575       2.81567700       1.44494000     600.00000000     600.00000000       1.37064642
      0.2800       2.81377766       1.45184302       2.79710600       1.45132000     600.00000000     600.00000000       1.87991997
      0.3000       2.82804917       1.43626492       2.77853500       1.45770000     600.00000000     600.00000000       2.02323090
      0.3200       2.70941099       1.39039410       2.75996400       1.46408000     600.00000000     600.00000000       2.20856302
      0.3400       2.71471529       1.36692943       2.74139300       1.47046000     600.00000000     600.00000000       2.29771937
      0.3600       2.76674374       1.38136426       2.72282200       1.47684000     600.00000000     600.00000000       2.43415190
      0.3800       2.67783710       1.39595768       2.70425100       1.48322000     600.00000000     600.00000000       3.15220370
      0.4000       2.68369038       1.40432512       2.68568000       1.48960000     600.00000000     600.00000000       3.39959648
      0.4200       2.66617375       1.46397834       2.66710900       1.49598000     600.00000000     600.00000000       3.19881665
      0.4400       2.65859903       1.45786069       2.64853800       1.50236000     600.00000000     600.00000000       3.87320628
      0.4600       2.64335610       1.39622952       2.62996700       1.50874000     600.00000000     600.00000000       4.35676736
      0.4800       2.59508820       1.40910496       2.61139600       1.51512000     600.00000000     600.00000000       4.30739442
      0.5000       2.59872500       1.50848292       2.59282500       1.52150000     600.00000000     600.00000000       4.77696112
      0.5200       2.62085460       1.43921803       2.57425400       1.52788000     600.00000000     600.00000000       5.48157080
      0.5400       2.53636340       1.44537249       2.55568300       1.53426000     600.00000000     600.00000000       5.56178159
      0.5600       2.52172400       1.50926038       2.53711200       1.54064000     600.00000000     600.00000000       5.99044059
      0.5800       2.59212152       1.49514986       2.51854100       1.54702000     600.00000000     600.00000000       6.40167087
      0.6000       2.48818072       1.42308977       2.49997000       1.55340000     600.00000000     600.00000000       6.62222406
      0.6200       2.46094820       1.47746996       2.48139900       1.55978000     600.00000000     600.00000000       7.41613575
      0.6400       2.52570578       1.49024434       2.46282800       1.56616000     600.00000000     600.00000000       7.88534776
      0.6600       2.42996387       1.49880949       2.44425700       1.57254000     600.00000000     600.00000000       7.90681922
      0.6800       2.40966413       1.53141119       2.42568600       1.57892000     600.00000000     600.00000000       8.79356859
      0.7000       2.48330173       1.49853868       2.40711500       1.58530000     600.00000000     600.00000000       9.11483907
      0.7200       2.37102660       1.52506113       2.38854400       1.59168000     600.00000000     600.00000000       9.12427074
      0.7400       2.33440186       1.53336295       2.36997300       1.59806000     600.00000000     600.00000000       9.98053405
      0.7600       2.43497127       1.50868565       2.35140200       1.60444000     600.00000000     600.00000000      10.22941369
      0.7800       2.27276278       1.55328576       2.33283100       1.61082000     600.00000000     600.00000000      10.35906685
      0.8000       2.31211570       1.55872876       2.31426000       1.61720000     600.00000000     600.00000000      10.93558249
      0.8200       2.35018748       1.54253973       2.29568900       1.62358000     600.00000000     600.00000000      10.80369501
      0.8400       2.18791152       1.55890199       2.27711800       1.62996000     600.00000000     600.00000000      11.13471554
      0.8600       2.26361292       1.51988534       2.25854700       1.63634000     600.00000000     600.00000000      11.33343773
      0.8800       2.29602820       1.60417345       2.23997600       1.64272000     600.00000000     600.00000000      11.24196517
      0.9000       2.13869598       1.60499433       2.22140500       1.64910000     600.00000000     600.00000000      11.73110083
      0.9200       2.27565625       1.61295964       2.20283400       1.65548000     600.00000000     600.00000000      12.19975591
      0.9400       2.20734688       1.54631096       2.18426300       1.66186000     600.00000000     600.00000000      12.23941476
      0.9600       2.09010322       1.69373503       2.16569200       1.66824000     600.00000000     600.00000000      12.66780814
      0.9800       2.17499198       1.57039057       2.14712100       1.67462000     600.00000000     600.00000000      12.76613308
      1.0000       2.16102626       1.60903300       2.12855000       1.68100000     600.00000000     600.00000000      12.79142993
      1.0200       2.09337026       1.65620592       2.10997900       1.68738000     600.00000000     600.00000000      13.32447361
      1.0400       2.09070638       1.61724077       2.09140800       1.69376000     600.00000000     600.00000000      13.55410729
      1.0600       2.06637300       1.62643306       2.07283700       1.70014000     600.00000000     600.00000000      13.72862624
      1.0800       2.08402594       1.66577541       2.05426600       1.70652000     600.00000000     600.00000000      14.02133925
      1.1000       2.03238492       1.68606593       2.03569500       1.71290000     600.00000000     600.00000000      14.44271575
      1.1200       2.02199311       1.65965698       2.01712400       1.71928000     600.00000000     600.00000000      14.64345071
      1.1400       2.02185544       1.64866180       1.99855300       1.72566000     600.00000000     600.00000000      14.93736422
      1.1600       1.94852927       1.62055482       1.97998200       1.73204000     600.00000000     600.00000000      15.22867283
      1.1800       1.96869215       1.74673405       1.96141100       1.73842000     600.00000000     600.00000000      15.62221801
      1.2000       1.96252150       1.66519358       1.94284000       1.74480000     600.00000000     600.00000000      15.33148443
      1.2200       1.86319876       1.74225769       1.92426900       1.75118000     600.00000000     600.00000000      15.62696664
      1.2400       1.94571808       1.72440726       1.90569800       1.75756000     600.00000000     600.00000000      15.88574901
      1.2600       1.92379394       1.69795899       1.88712700       1.76394000     600.00000000     600.00000000      15.85205599
      1.2800       1.80866376       1.74477625       1.86855600       1.77032000     600.00000000     600.00000000      16.17633946
      1.3000       1.90021960       1.72827185       1.84998500       1.77670000     600.00000000     600.00000000      16.34087147
      1.3200       1.81606922       1.77388318       1.83141400       1.78308000     600.00000000     600.00000000      16.37506529
      1.3400       1.80966399       1.71055782       1.81284300       1.78946000     600.00000000     600.00000000      16.93197459
      1.3600       1.78192196       1.80160476       1.79427200       1.79584000     600.00000000     600.00000000      16.40823128
      1.3800       1.76938861       1.76748856       1.77570100       1.80222000     600.00000000     600.00000000      16.82555955
      1.4000       1.73417804       1.74039460       1.75713000       1.80860000     600.00000000     600.00000000      16.64382876
      1.4200       1.71679836       1.80520902       1.73855900       1.81498000     600.00000000     600.00000000      16.46958495
      1.4400       1.72170406       1.80305199       1.71998800       1.82136000     600.00000000     600.00000000      16.77725822
      1.4600       1.68245881       1.78911838       1.70141700       1.82774000     600.00000000     600.00000000      16.65736521
      1.4800       1.66797262       1.77488433       1.68284600       1.83412000     600.00000000     600.00000000      16.71849713
      1.5000       1.73420722       1.78006503       1.66427500       1.84050000     600.00000000     600.00000000      17.04523560
      1.5200       1.57777416       1.83679401       1.64570400       1.84688000     600.00000000     600.00000000      17.31360969
      1.5400       1.63694579       1.81470192       1.62713300       1.85326000     600.00000000     600.00000000      17.12188992
      1.5600       1.65897885       1.83311653       1.60856200       1.85964000     600.00000000     600.00000000      17.66333634
      1.5800       1.53573783       1.78826089       1.58999100       1.86602000     600.00000000     600.00000000      17.68018520
      1.6000       1.55275539       1.88663332       1.57142000       1.87240000     600.00000000     600.00000000      17.64930372
      1.6200       1.59550635       1.82099840       1.55284900       1.87878000     600.00000000     600.00000000      17.82568461
      1.6400       1.51935614       1.84245094       1.53427800       1.88516000     600.00000000     600.00000000      17.88167571
      1.6600       1.51223282       1.88504089       1.51570700       1.89154000     600.00000000     600.00000000      18.03533361
      1.6800       1.48352261       1.89129970       1.49713600       1.89792000     600.00000000     600.00000000      18.19071861
