#
# MD time (ps), CV, handle_position, spring_constant, work
#
      0.0000       3.52931747       1.29925333       3.52930000       1.29920000     600.00000000     600.00000000       0.00000000
      0.0200       3.46559623       1.30626553       3.50600700       1.30620800     600.00000000     600.00000000      -0.01674019
      0.0400       3.52028886       1.30741745       3.48271400       1.31321600     600.00000000     600.00000000       0.20700793
      0.0600       3.46749232       1.30341737       3.45942100       1.32022400     600.00000000     600.00000000       0.18276444
      0.0800       3.37485257       1.33124962       3.43612800       1.32723200     600.00000000     600.00000000      -0.00997277
      0.1000       3.45098262       1.32840001       3.41283500       1.33424000     600.00000000     600.00000000       0.23673288
      0.1200       3.39507951       1.34378209       3.38954200       1.34124800     600.00000000     600.00000000       0.37974044
      0.1400       3.31094839       1.32198552       3.36624900       1.34825600     600.00000000     600.00000000       0.50019055
      0.1600       3.39181048       1.32165319       3.34295600       1.35526400     600.00000000     600.00000000       0.41808830
      0.1800       3.29667998       1.35575634       3.31966300       1.36227200     600.00000000     600.00000000       0.38624763
      0.2000       3.26458253       1.34177549       3.29637000       1.36928000     600.00000000     600.00000000       0.64244201
      0.2200       3.31371175       1.35529154       3.27307700       1.37628800     600.00000000     600.00000000       0.85046285
      0.2400       3.21661280       1.35560108       3.24978400       1.38329600     600.00000000     600.00000000       0.87794755
      0.2600       3.18416634       1.37394096       3.22649100       1.39030400     600.00000000     600.00000000       0.78078984
      0.2800       3.24409877       1.38406051       3.20319800       1.39731200     600.00000000     600.00000000       0.99480275
      0.3000       3.18584123       1.41055700       3.17990500       1.40432000     600.00000000     600.00000000       1.47984097
      0.3200       3.15753903       1.38707456       3.15661200       1.41132800     600.00000000     600.00000000       1.76122270
      0.3400       3.15689289       1.42409730       3.13331900       1.41833600     600.00000000     600.00000000       1.46622430
      0.3600       3.10806838       1.41203371       3.11002600       1.42534400     600.00000000     600.00000000       2.06196129
      0.3800       3.09491562       1.36695789       3.08673300       1.43235200     600.00000000     600.00000000       2.70631519
      0.4000       3.04702463       1.33579604       3.06344000       1.43936000     600.00000000     600.00000000       2.54575278
      0.4200       2.97027222       1.39603780       3.04014700       1.44636800     600.00000000     600.00000000       2.51036781
      0.4400       3.05119763       1.39102233       3.01685400       1.45337600     600.00000000     600.00000000       2.95533135
      0.4600       3.03076944       1.39757316       2.99356100       1.46038400     600.00000000     600.00000000       3.19674700
      0.4800       2.89985916       1.43182923       2.97026800       1.46739200     600.00000000     600.00000000       3.51900417
      0.5000       2.99675568       1.43002942       2.94697500       1.47440000     600.00000000     600.00000000       3.63271162
      0.5200       2.95462252       1.41464990       2.92368200       1.48140800     600.00000000     600.00000000       3.88940199
