#
# MD time (ps), CV, handle_position, spring_constant, work
#
      0.0000       3.61842236       1.34342308       3.61840000       1.34340000     600.00000000     600.00000000       0.00000000
      0.0200       3.55023221       1.37241968       3.59421600       1.34996600     600.00000000     600.00000000       0.15651112
      0.0400       3.59040905       1.37913968       3.57003200       1.35653200     600.00000000     600.00000000       0.38817413
      0.0600       3.53900244       1.36451636       3.54584800       1.36309800     600.00000000     600.00000000       0.01327019
      0.0800       3.47153308       1.42380992       3.52166400       1.36966400     600.00000000     600.00000000       0.09593017
      0.1000       3.57874025       1.41372223       3.49748000       1.37623000     600.00000000     600.00000000       0.01657241
      0.1200       3.48210153       1.46974566       3.47329600       1.38279600     600.00000000     600.00000000       0.10265019
      0.1400       3.44296451       1.38656094       3.44911200       1.38936200     600.00000000     600.00000000       0.79194481
      0.1600       3.48003160       1.38855272       3.42492800       1.39592800     600.00000000     600.00000000       0.48446255
      0.1800       3.35137084       1.38556548       3.40074400       1.40249400     600.00000000     600.00000000       0.22358748
      0.2000       3.34703369       1.36274752       3.37656000       1.40906000     600.00000000     600.00000000       0.97004888
      0.2200       3.40692173       1.34670659       3.35237600       1.41562600     600.00000000     600.00000000       1.10575841
      0.2400       3.28148348       1.38664922       3.32819200       1.42219200     600.00000000     600.00000000       0.73018008
      0.2600       3.28084594       1.46220648       3.30400800       1.42875800     600.00000000     600.00000000       1.12664495
      0.2800       3.34087871       1.42878824       3.27982400       1.43532400     600.00000000     600.00000000       1.08438545
      0.3000       3.23252001       1.41755428       3.25564000       1.44189000     600.00000000     600.00000000       0.94524623
      0.3200       3.23239527       1.37164987       3.23145600       1.44845600     600.00000000     600.00000000       1.32119538
      0.3400       3.21342783       1.42570969       3.20727200       1.45502200     600.00000000     600.00000000       1.41113516
      0.3600       3.12825824       1.39006189       3.18308800       1.46158800     600.00000000     600.00000000       1.48574626
      0.3800       3.15843018       1.34994565       3.15890400       1.46815400     600.00000000     600.00000000       1.48731446
      0.4000       3.17127751       1.45264783       3.13472000       1.47472000     600.00000000     600.00000000       1.60436806
      0.4200       3.08954739       1.46683540       3.11053600       1.48128600     600.00000000     600.00000000       1.92285028
      0.4400       3.09403198       1.42005045       3.08635200       1.48785200     600.00000000     600.00000000       2.38065254
      0.4600       3.10176307       1.37376203       3.06216800       1.49441800     600.00000000     600.00000000       2.43017773
